"Country","Issuer","Currency","Face value","Title","Type","Year range","Shape","Composition","Weight","Diameter","Year","Gregorian year","Mintmark","Quantity","Grade","Collection","From set","Estimate (INR)"
"Spain","Spain","Euro (2002-date)","0.01","1 Euro Cent (1st type)","Standard circulation coins","1999-2009","Round","Copper plated steel","2.3","16.25","2003","2003","M","1","F","","","1.1"
"Spain","Spain","Euro (2002-date)","0.05","5 Euro Cents (1st type)","Standard circulation coins","1999-2009","Round","Copper plated steel","3.92","21.25","2006","2006","M","1","","","",""
"Spain","Spain","Euro (2002-date)","0.1","10 Euro Cents (1st type; 1st map)","Standard circulation coins","1999-2006","Round","Nordic gold (89% Copper, 5% Aluminium, 5% Zinc, 1% Tin)","4.1","19.75","2000","2000","M","1","VF","","","11.01"
"Spain","Spain","Euro (2002-date)","0.2","20 Euro Cents (1st type; 1st map)","Standard circulation coins","1999-2006","Spanish flower","Nordic gold (89% Copper, 5% Aluminium, 5% Zinc, 1% Tin)","5.74","22.25","2002","2002","M","1","","","",""
"Spain","Spain","Euro (2002-date)","0.5","50 Euro Cents (1st type; 1st map)","Standard circulation coins","1999-2006","Round","Nordic gold (89% Copper, 5% Aluminium, 5% Zinc, 1% Tin)","7.8","24.25","2000","2000","M","1","","","",""
"Spain","Spain","Euro (2002-date)","1","1 Euro - Juan Carlos I (1st type; 1st map)","Standard circulation coins","1999-2006","Round","Bimetallic: copper-nickel clad nickel centre in nickel brass ring","7.5","23.25","2001","2001","M","1","","","",""
"Spain","Spain","Euro (2002-date)","1","1 Euro - Juan Carlos I (1st type; 1st map)","Standard circulation coins","1999-2006","Round","Bimetallic: copper-nickel clad nickel centre in nickel brass ring","7.5","23.25","2003","2003","M","1","VF","","","110.08"
"Sri Lanka","Ceylon","Rupee (1871-1972)","1","1 Rupee (Buddhism)","Circulating commemorative coins","1957","Round","Copper-nickel","11.31","28","1957","1957","","1","XF","","","220.15"
"Sri Lanka","Ceylon","Rupee (1871-1972)","1","1 Rupee - Elizabeth II","Standard circulation coins","1963-1971","Round","Copper-nickel","7","25","1965","1965","","1","VF","","","55.04"
"Sri Lanka","Sri Lanka","Rupee (1972-date)","0.5","50 Cents (Non-magnetic)","Standard circulation coins","1972-1994","Round","Copper-nickel (non-magnetic)","5.5","21.5","1978","1978","","1","","","",""
"Sri Lanka","Sri Lanka","Rupee (1972-date)","0.5","50 Cents (Non-magnetic)","Standard circulation coins","1972-1994","Round","Copper-nickel (non-magnetic)","5.5","21.5","1982","1982","","1","","","",""
"Sri Lanka","Sri Lanka","Rupee (1972-date)","2","2 Rupees (FAO; Mahaweli Dam)","Circulating commemorative coins","1981","Round","Copper-nickel","8.25","28.5","1981","1981","","1","AU","","","75.95"
"Sri Lanka","Sri Lanka","Rupee (1972-date)","2","2 Rupees (FAO; Mahaweli Dam)","Circulating commemorative coins","1981","Round","Copper-nickel","8.25","28.5","1981","1981","","1","VF","","","55.04"
"Sri Lanka","Sri Lanka","Rupee (1972-date)","2","2 Rupees","Standard circulation coins","1984-2004","Round","Copper-nickel","8.25","28.5","1984","1984","","1","VF","","","47.33"
"Sri Lanka","Sri Lanka","Rupee (1972-date)","5","5 Rupees (Election Right)","Circulating commemorative coins","1981","Decagonal (10-sided)","Copper-nickel","9.6","30","1981","1981","","1","XF","","","205.84"
"Sri Lanka","Sri Lanka","Rupee (1972-date)","5","5 Rupees (non-magnetic)","Standard circulation coins","1984-2004","Round","Nickel brass","9.5","23.4","1986","1986","","1","","","",""
"Sri Lanka","Sri Lanka","Rupee (1972-date)","10","10 Rupees (Shelter for Homeless)","Circulating commemorative coins","1987","Square with rounded corners","Copper-nickel","11.5","30","1987","1987","","1","XF","","","349.56"
"Sri Lanka","Sri Lanka","Rupee (1972-date)","10","10 Rupees (Nuwara Eliya)","Circulating commemorative coins","2013","Hendecagonal (11-sided)","Stainless steel (AISI 430)","8.36","26.4","2013","2013","","1","AU","","","96.87"
"Sri Lanka","Sri Lanka","Rupee (1972-date)","10","10 Rupees","Standard circulation banknotes","1995-2006","Rectangular","Paper","","122","2004","2004","","1","","","",""
"Sri Lanka","Sri Lanka","Rupee (1972-date)","10","10 Rupees","Standard circulation banknotes","1995-2006","Rectangular","Paper","","122","2005","2005","","1","","","",""
"Sri Lanka","Sri Lanka","Rupee (1972-date)","50","50 Rupees","Standard circulation banknotes","2010-2022","Rectangular","Paper","","133","2021","2021","","1","VF","","","36.45"
"Sweden","Sweden","Krona (1873-date)","5","5 Kronor - Carl XVI Gustaf","Standard circulation coins","2016-2024","Round","Nordic gold (Copper-Aluminium-Zinc-Tin)","6.1","23.75","2016","2016","S","1","VF","","","57.24"
"Switzerland","Switzerland","Franc (1850-date)","0.1","10 Rappen (Libertas; copper-nickel)","Standard circulation coins","1879-2026","Round","Copper-nickel (75% copper, 25% nickel; non-magnetic)","3","19.15","1970","1970","","1","","","",""
"Switzerland","Switzerland","Franc (1850-date)","2","2 Francs (Helvetia standing; copper-nickel)","Standard circulation coins","1968-2026","Round","Copper-nickel (75% copper, 25% nickel)","8.8","27.4","1995","1995","B","1","","","",""
"Switzerland","Switzerland","Franc (1850-date)","10","10 Francs (8th series)","Standard circulation banknotes","1995-2013","Rectangular","Paper (cotton lint)","","126","2000","2000","","1","","","",""
"Switzerland","Switzerland","Franc (1850-date)","20","20 Francs (8th series)","Standard circulation banknotes","1994-2014","Rectangular","Paper (cotton lint)","","137","2005","2005","","1","","","",""
"Syria","Syria","First Pound (1919-2026)","5","5 Pounds (with latent image)","Standard circulation coins","2003","Round","Nickel clad steel","7.53","24.5","1424","2003","","1","VF","","","55.04"
"Syria","Syria","First Pound (1919-2026)","50","50 Syrian Pounds (Fractional serial number)","Standard circulation banknotes","2021","Rectangular","Paper (Cotton Paper)","","135","1442","2021","","1","UNC","","","56.14"
"Taiwan","Taiwan","New dollar (1949-date)","1","1 New Dollar","Standard circulation coins","1981-2023","Round","Aluminium-nickel bronze (92% Copper, 6% Nickel, 2% Aluminium)","3.8","20","86","1997","","1","AU","","","19.55"
"Tanzania","Tanzania","Shilling (1966-date)","0.05","5 Senti","Standard circulation coins","1966-1984","Dodecagonal (12-sided)","Bronze","4","23.24","1981","1981","","1","VF","","","88.06"
"Tanzania","Tanzania","Shilling (1966-date)","0.1","10 Senti","Standard circulation coins","1977-1984","Scalloped (with 10 notches)","Nickel brass","5.03","25","1981","1981","","1","VF","","","77.05"
"Tanzania","Tanzania","Shilling (1966-date)","20","20 Shilingi","Standard circulation coins","1990-1991","Equilateral curve heptagon (7-sided)","Nickel plated steel","13.1","32","1990","1990","","1","","","",""
"Tanzania","Tanzania","Shilling (1966-date)","10000","10 000 Shillings","Standard circulation banknotes","2010-2025","Rectangular","Paper","","140","","2020","","1","VF","","","375.36"
"Thailand","Thailand","Baht (1897-date)","1","1 Baht - Rama IX","Standard circulation coins","1962","Round","Copper-nickel","7.5","26.9","2505","1962","","1","","","",""
"Thailand","Thailand","Baht (1897-date)","1","1 Baht - Rama IX","Standard circulation coins","1977","Round","Copper-nickel","7","25","2520","1977","","1","","","",""
"Thailand","Thailand","Baht (1897-date)","1","1 Baht - Rama IX (Magnetic)","Standard circulation coins","2009-2017","Round","Nickel plated steel","3","20","2553","2010","","1","","","",""
"Thailand","Thailand","Baht (1897-date)","5","5 Baht - Rama IX (heavy type)","Standard circulation coins","1988-2008","Round","Copper-nickel clad copper","7.5","24","2538","1995","","1","","","",""
"Thailand","Thailand","Baht (1897-date)","10","10 Baht - Rama IX","Standard circulation coins","1988-2008","Round","Bimetallic: aluminium bronze centre in copper-nickel ring (Center [92% Copper / 6% Aluminium / 2% Nickel] / Ring [75% Copper / 25% Nickel])","8.5","26","2539","1996","","1","","","",""
"Thailand","Thailand","Baht (1897-date)","10","10 Baht - Rama IX","Standard circulation coins","1988-2008","Round","Bimetallic: aluminium bronze centre in copper-nickel ring (Center [92% Copper / 6% Aluminium / 2% Nickel] / Ring [75% Copper / 25% Nickel])","8.5","26","2549","2006","","1","XF","","","55.04"
"Thailand","Thailand","Baht (1897-date)","20","20 Baht - Rama IX (Series 12)","Standard circulation banknotes","1981","Rectangular","Paper","","139","2524","1981","","1","XF","","","102.37"
"Thailand","Thailand","Baht (1897-date)","20","20 Baht - Rama IX (Series 15)","Standard circulation banknotes","2003-2013","Rectangular","Paper","","138","","2003-2013","","1","","","",""
"Thailand","Thailand","Baht (1897-date)","20","20 Baht - Rama IX (Series 16)","Standard circulation banknotes","2013","Rectangular","Paper","","138","","2013","","1","","","",""
"Thailand","Thailand","Baht (1897-date)","20","20 Baht - Rama X (Series 17; polymer)","Standard circulation banknotes","2022-2025","Rectangular","Polymer","","138","","2022-2024","","1","VF","","","69.35"
"Thailand","Thailand","Baht (1897-date)","50","50 Baht - Rama IX (Series 16)","Standard circulation banknotes","2011-2016","Rectangular","Paper","","144","","2011-2016","","1","","","",""
"Thailand","Thailand","Baht (1897-date)","70","70 Baht - Rama IX (Reign)","Circulating commemorative banknotes","2016","Rectangular","Paper","","162","2559","2016","","1","UNC","","","770.54"
"Thailand","Thailand","Baht (1897-date)","100","100 Baht - Rama IX (Series 15; Type II)","Standard circulation banknotes","2005-2015","Rectangular","Paper","","150","","2005-2012","","1","","","",""
"Thailand","Thailand","Baht (1897-date)","1000","1000 Baht (Type 2)","Standard circulation banknotes","2005-2015","Rectangular","Paper","","162","","2005-2015","","1","","","",""
"Transnistria","Transnistria","Second rouble (1994-2000)","1","1 Rouble","Standard circulation banknotes","1994","Rectangular","Paper","","125","1994","1994","","1","","","",""
"Turkmenistan","Turkmenistan","Manat (1993-2009)","10000","10 000 Manat","Standard circulation banknotes","2000","Rectangular","Paper","","156","2000","2000","","1","VF","","",""
"Ukraine","Ukraine","Hryvnia (1996-date)","0.05","5 Kopiiok","Standard circulation coins","1992-2018","Round","Stainless steel","4.3","24","1992","1992","","1","VF","","","33.69"
"Ukraine","Ukraine","Hryvnia (1996-date)","1","1 Hryvnia","Standard circulation banknotes","2006-2018","Rectangular","Paper","","118","2014","2014","","1","UNC","","","61.64"
"United Arab Emirates","United Arab Emirates","Dirham (1973-date)","0.05","5 Fils (FAO; large type)","Circulating commemorative coins","1973-1989","Round","Bronze","3.75","22","1393","1973","","1","VF","","","41.83"
"United Arab Emirates","United Arab Emirates","Dirham (1973-date)","0.1","10 Fils (large type)","Standard circulation coins","1973-1989","Round","Bronze","7.5","27","1393","1973","","1","VF","","","55.04"
"United Arab Emirates","United Arab Emirates","Dirham (1973-date)","0.25","25 Fils (non-magnetic)","Standard circulation coins","1973-2011","Round","Copper-nickel","3.5","20","1393","1973","","1","VF","","","39.37"
"United Arab Emirates","United Arab Emirates","Dirham (1973-date)","0.25","25 Fils (non-magnetic)","Standard circulation coins","1973-2011","Round","Copper-nickel","3.5","20","1402","1982","","1","F","","","31.33"
"United Arab Emirates","United Arab Emirates","Dirham (1973-date)","0.25","25 Fils (non-magnetic)","Standard circulation coins","1973-2011","Round","Copper-nickel","3.5","20","1415","1995","","1","VF","","","25.32"
"United Arab Emirates","United Arab Emirates","Dirham (1973-date)","0.25","25 Fils (non-magnetic)","Standard circulation coins","1973-2011","Round","Copper-nickel","3.5","20","1428","2007","","1","VF","","","27.52"
"United Arab Emirates","United Arab Emirates","Dirham (1973-date)","0.5","50 Fils","Standard circulation coins","1973-1989","Round","Copper-nickel","6.57","24.85","1393","1973","","1","F","","","26.42"
"United Arab Emirates","United Arab Emirates","Dirham (1973-date)","0.5","50 Fils (non-magnetic)","Standard circulation coins","1995-2007","Equilateral curve heptagon (7-sided)","Copper-nickel","4.4","21","1419","1998","","1","VF","","","45.13"
"United Arab Emirates","United Arab Emirates","Dirham (1973-date)","0.5","50 Fils (magnetic)","Standard circulation coins","2013-2017","Equilateral curve heptagon (7-sided)","Nickel plated steel","4.15","21","1434","2013","","1","AU","","","44.03"
"United Arab Emirates","United Arab Emirates","Dirham (1973-date)","1","1 Dirham (small type; non-magnetic)","Standard circulation coins","1995-2007","Round","Copper-nickel","6.4","23.8","1415","1995","","1","VF","","","38.53"
"United Arab Emirates","United Arab Emirates","Dirham (1973-date)","1","1 Dirham (small type; non-magnetic)","Standard circulation coins","1995-2007","Round","Copper-nickel","6.4","23.8","1419","1998","","1","VF","","","29.72"
"United Arab Emirates","United Arab Emirates","Dirham (1973-date)","1","1 Dirham (small type; non-magnetic)","Standard circulation coins","1995-2007","Round","Copper-nickel","6.4","23.8","1428","2007","","1","VF","","","33.02"
"United Arab Emirates","United Arab Emirates","Dirham (1973-date)","1","1 Dirham (small type; magnetic)","Standard circulation coins","2012-2025","Round","Nickel plated steel","6.1","24","1443","2022","","1","AU","","","33.02"
"United Arab Emirates","United Arab Emirates","Dirham (1973-date)","5","5 Dirhams (15th Hijrah Century)","Circulating commemorative coins","1981","Pentadecagonal (15-sided)","Copper-nickel","14.25","32","1401","1981","","1","XF","","","1283.55"
"United Arab Emirates","United Arab Emirates","Dirham (1973-date)","5","5 Dirhams","Standard circulation banknotes","2009-2017","Rectangular","Paper","","143","1430","2009","","1","VF","","","138.75"
"United Arab Emirates","United Arab Emirates","Dirham (1973-date)","10","10 Dirhams","Standard circulation banknotes","1998-2007","Rectangular","Paper","","147","1422","2001","","1","","","",""
"United Arab Emirates","United Arab Emirates","Dirham (1973-date)","10","10 Dirhams","Standard circulation banknotes","1998-2007","Rectangular","Paper","","147","1425","2004","","1","","","",""
"United Arab Emirates","United Arab Emirates","Dirham (1973-date)","10","10 Dirhams","Standard circulation banknotes","1998-2007","Rectangular","Paper","","147","1428","2007","","2","","","",""
"United Arab Emirates","United Arab Emirates","Dirham (1973-date)","10","10 Dirhams","Standard circulation banknotes","2009-2017","Rectangular","Paper","","147","1430","2009","","1","VF","","","275.19"
"United Arab Emirates","United Arab Emirates","Dirham (1973-date)","50","50 Dirhams (Silver Arms)","Standard circulation banknotes","2004-2011","Rectangular","Paper","","151","1429","2008","","1","","","",""
"United Kingdom","Bermuda","Dollar (1970-date)","0.25","25 Cents - Elizabeth II (2nd portrait)","Standard circulation coins","1970-1985","Round","Copper-nickel (75% Copper, 25% Nickel)","5.66","23.6","1981","1981","","1","XF","","","88.44"
"United Kingdom","Bermuda","Dollar (1970-date)","0.25","25 Cents - Elizabeth II (2nd portrait)","Standard circulation coins","1970-1985","Round","Copper-nickel (75% Copper, 25% Nickel)","5.66","23.6","1981","1981","","1","VF","","","42.93"
"United Kingdom","Bermuda","Dollar (1970-date)","0.25","25 Cents - Elizabeth II (3rd portrait)","Standard circulation coins","1986-1998","Round","Copper-nickel","5.95","24.21","1988","1988","","1","XF","","","55.04"
"United Kingdom","Bermuda","Dollar (1970-date)","0.25","25 Cents - Elizabeth II (4th portrait)","Standard circulation coins","1999-2020","Round","Copper-nickel","6.01","24.29","2003","2003","","1","VF","","","51.74"
"United Kingdom","Bermuda","Dollar (1970-date)","0.5","50 Cents - Elizabeth II (2nd portrait)","Standard circulation coins","1970-1985","Round","Copper-nickel (75% Copper, 25% Nickel)","12.6","30.3","1981","1981","","1","AU","","","132.38"
"United Kingdom","Bermuda","Dollar (1970-date)","1","1 Dollar - Elizabeth II (Royal Wedding)","Non-circulating coins","1981","Round","Copper-nickel","28.28","38.61","1981","1981","","1","UNC","","","550.39"
"United Kingdom","Gibraltar","Crown Coinage (1967-date)","0.25","1 Crown - Elizabeth II (Royal Wedding)","Non-circulating coins","1981","Round","Copper-nickel","28.4","38.61","1981","1981","","1","AU","","","610.07"
"United Kingdom","Ascension Island","Pound (1976-date)","0.25","25 Pence - Elizabeth II (Royal Wedding)","Non-circulating coins","1981","Round","Copper-nickel","28.28","38.61","1981","1981","","1","UNC","","","662.66"
"United Kingdom","Turks and Caicos Islands","Crown (1969-date)","0.25","¼ Crown - Elizabeth II (2nd portrait)","Standard circulation coins","1981","Round","Copper-nickel","5.7","24.3","1981","1981","","1","AU","","","330.23"
"United Kingdom","Turks and Caicos Islands","Crown (1969-date)","0.5","½ Crown - Elizabeth II (2nd portrait)","Standard circulation coins","1981","Round","Copper-nickel","11.45","30.63","1981","1981","","1","AU","","","460.12"
"United Kingdom","England","Pound sterling (decimalized, 1971-date)","5","5 Pounds - Elizabeth II (Elizabeth Fry)","Standard circulation banknotes","2002-2016","Rectangular","Paper","","135","","2011-2016","","1","VF","","","675.81"
"United Kingdom","England","Pound sterling (decimalized, 1971-date)","5","5 Pounds - Charles III (Sir Winston Churchill; Polymer)","Standard circulation banknotes","2024","Rectangular","Polymer","","125","","","","1","UNC","","","1047.93"
"United Kingdom","England","Pound sterling (decimalized, 1971-date)","10","10 Pounds - Elizabeth II (Charles Darwin)","Standard circulation banknotes","2000-2016","Rectangular","Paper","","142","","2014-2016","","1","VF","","","1292.08"
"United Kingdom","England","Pound sterling (decimalized, 1971-date)","20","20 Pounds - Elizabeth II (Adam Smith)","Standard circulation banknotes","2007-2018","Rectangular","Paper","","149","","2014-2018","","1","VF","","","2598.36"
"United Kingdom","England","Pound sterling (decimalized, 1971-date)","50","50 Pounds - Elizabeth II (Matthew Boulton & James Watt)","Standard circulation banknotes","2011-2018","Rectangular","Paper","","156","","2011-2014","","1","VF","","","6386.67"
"United Kingdom","Scotland","Pound sterling (decimalized, 1971-date)","10","10 Pounds (Bank of Scotland)","Standard circulation banknotes","2016","Rectangular","Polymer","","132","2016","2016","","1","XF","","","1323.75"
"United Kingdom","United Kingdom","Pound sterling (decimalized, 1971-date)","0.005","½ New Penny - Elizabeth II (2nd portrait)","Standard circulation coins","1971-1981","Round","Bronze (97% Cu, 2.5% Zn, 0.5% Sn)","1.78","17.14","1981","1981","","1","UNC","","","142"
"United Kingdom","United Kingdom","Pound sterling (decimalized, 1971-date)","0.01","1 New Penny - Elizabeth II (2nd portrait)","Standard circulation coins","1971-1981","Round","Bronze (97% Cu, 2.5% Zn, 0.5% Sn)","3.56","20.3","1973","1973","","1","","","",""
"United Kingdom","United Kingdom","Pound sterling (decimalized, 1971-date)","0.01","1 New Penny - Elizabeth II (2nd portrait)","Standard circulation coins","1971-1981","Round","Bronze (97% Cu, 2.5% Zn, 0.5% Sn)","3.56","20.3","1974","1974","","1","","","",""
"United Kingdom","United Kingdom","Pound sterling (decimalized, 1971-date)","0.01","1 New Penny - Elizabeth II (2nd portrait)","Standard circulation coins","1971-1981","Round","Bronze (97% Cu, 2.5% Zn, 0.5% Sn)","3.56","20.3","1981","1981","","1","UNC","","","225.66"
"United Kingdom","United Kingdom","Pound sterling (decimalized, 1971-date)","0.01","1 Penny - Elizabeth II (3rd portrait; non-magnetic)","Standard circulation coins","1985-1992","Round","Bronze","3.56","20.3","1985","1985","","1","","","",""
"United Kingdom","United Kingdom","Pound sterling (decimalized, 1971-date)","0.01","1 Penny - Elizabeth II (3rd portrait; non-magnetic)","Standard circulation coins","1985-1992","Round","Bronze","3.56","20.3","1986","1986","","1","","","",""
"United Kingdom","United Kingdom","Pound sterling (decimalized, 1971-date)","0.01","1 Penny - Elizabeth II (3rd portrait; non-magnetic)","Standard circulation coins","1985-1992","Round","Bronze","3.56","20.3","1989","1989","","1","","","",""
"United Kingdom","United Kingdom","Pound sterling (decimalized, 1971-date)","0.02","2 New Pence - Elizabeth II (2nd portrait)","Standard circulation coins","1971-1981","Round","Bronze (97% Cu, 2.5% Zn, 0.5% Sn)","7.12","25.9","1971","1971","","1","","","",""
"United Kingdom","United Kingdom","Pound sterling (decimalized, 1971-date)","0.02","2 New Pence - Elizabeth II (2nd portrait)","Standard circulation coins","1971-1981","Round","Bronze (97% Cu, 2.5% Zn, 0.5% Sn)","7.12","25.9","1981","1981","","1","UNC","","","197.04"
"United Kingdom","United Kingdom","Pound sterling (decimalized, 1971-date)","0.02","2 Pence - Elizabeth II (4th portrait; magnetic)","Standard circulation coins","1998-2008","Round","Copper plated steel","7.12","25.9","2007","2007","","1","VF","","","13.21"
"United Kingdom","United Kingdom","Pound sterling (decimalized, 1971-date)","0.05","5 New Pence - Elizabeth II (2nd portrait)","Standard circulation coins","1968-1981","Round","Copper-nickel (75% Cu, 25% Ni)","5.65","23.59","1970","1970","","1","","","",""
"United Kingdom","United Kingdom","Pound sterling (decimalized, 1971-date)","0.05","5 New Pence - Elizabeth II (2nd portrait)","Standard circulation coins","1968-1981","Round","Copper-nickel (75% Cu, 25% Ni)","5.65","23.59","1981","1981","","1","UNC","","","298.86"
"United Kingdom","United Kingdom","Pound sterling (decimalized, 1971-date)","0.1","10 New Pence - Elizabeth II (2nd portrait)","Standard circulation coins","1968-1981","Round","Copper-nickel (75% Cu, 25% Ni)","11.3","28.5","1981","1981","","1","UNC","","","326.38"
"United Kingdom","United Kingdom","Pound sterling (decimalized, 1971-date)","0.1","10 Pence - Elizabeth II (3rd portrait; small type)","Standard circulation coins","1992-1997","Round","Copper-nickel (75% Cu, 25% Ni)","6.5","24.5","1992","1992","","1","","","",""
"United Kingdom","United Kingdom","Pound sterling (decimalized, 1971-date)","0.1","10 Pence - Elizabeth II (4th portrait; Crowned Lion)","Standard circulation coins","1998-2008","Round","Copper-nickel (75% Cu, 25% Ni)","6.5","24.5","2000","2000","","1","","","",""
"United Kingdom","United Kingdom","Pound sterling (decimalized, 1971-date)","0.25","25 New Pence - Elizabeth II (Royal Wedding)","Non-circulating coins","1981","Round","Copper-nickel (75% Cu, 25% Ni)","28.28","38.61","1981","1981","","1","UNC","","","265.29"
"United Kingdom","United Kingdom","Pound sterling (decimalized, 1971-date)","0.25","25 New Pence - Elizabeth II (Royal Wedding)","Non-circulating coins","1981","Round","Copper-nickel (75% Cu, 25% Ni)","28.28","38.61","1981","1981","","2","UNC","","","265.29"
"United Kingdom","United Kingdom","Pound sterling (decimalized, 1971-date)","0.5","50 New Pence - Elizabeth II (2nd portrait)","Standard circulation coins","1969-1981","Equilateral curve heptagon (7-sided)","Copper-nickel (75% Cu, 25% Ni)","13.5","30","1981","1981","","1","UNC","","","356.65"
"United Kingdom","United Kingdom","Pound sterling (decimalized, 1971-date)","0.5","50 Pence - Elizabeth II (Platinum Jubilee)","Non-circulating coins","2022","Equilateral curve heptagon (7-sided)","Copper-nickel (75% Cu, 25% Ni)","8","27.3","2022","2022","","1","UNC","","","912.54"
"United Kingdom","United Kingdom","Pound sterling (decimalized, 1971-date)","1","1 Pound - Elizabeth II (3rd portrait; Welsh Leek)","Circulating commemorative coins","1985-1990","Round","Nickel brass","9.5","22.5","1985","1985","","1","","","",""
"United Kingdom","United Kingdom","Pound sterling (decimalized, 1971-date)","1","1 Pound - Elizabeth II (5th portrait; Nations of the Crown)","Standard circulation coins","2016-2022","Dodecagonal (12-sided)","Bimetallic: nickel plated brass centre in nickel brass ring","8.75","23.4","2017","2017","","1","","","",""
"United Kingdom","United Kingdom","Pound sterling (decimalized, 1971-date)","1","1 Sovereign - Charles III (Silver Proof)","Non-circulating coins","2025-2026","Round","Silver (.999)","7.99","22.05","2025","2025","","1","UNC","","","16367.36"
"United Kingdom","United Kingdom","Pound sterling (decimalized, 1971-date)","2","2 Pounds - Elizabeth II (4th portrait; Abolition of Slave Trade)","Circulating commemorative coins","2007","Round","Bimetallic: copper-nickel centre in nickel brass ring","12","28.4","2007","2007","","1","","","",""
"United Kingdom","United Kingdom","Pound sterling (decimalized, 1971-date)","5","5 Pounds - Elizabeth II (Platinum Jubilee)","Non-circulating coins","2022","Round","Copper-nickel","28.28","38.61","2022","2022","","1","UNC","","","1367.16"
"United States","United States","Dollar (1785-date)","0.01","1 Cent ""Lincoln Memorial Cent"" (Bronze)","Standard circulation coins","1959-1982","Round","Bronze (95% copper, 5% zinc)","3.11","19","1972","1972","","1","F","","","8.81"
"United States","United States","Dollar (1785-date)","0.01","1 Cent ""Lincoln Memorial Cent"" (Bronze)","Standard circulation coins","1959-1982","Round","Bronze (95% copper, 5% zinc)","3.11","19","1972","1972","D","1","F","","","4.61"
"United States","United States","Dollar (1785-date)","0.01","1 Cent ""Lincoln Memorial Cent"" (Bronze)","Standard circulation coins","1959-1982","Round","Bronze (95% copper, 5% zinc)","3.11","19","1976","1976","","1","F","","","6.6"
"United States","United States","Dollar (1785-date)","0.01","1 Cent ""Lincoln Memorial Cent"" (Bronze)","Standard circulation coins","1959-1982","Round","Bronze (95% copper, 5% zinc)","3.11","19","1977","1977","","1","F","","","8.81"
"United States","United States","Dollar (1785-date)","0.01","1 Cent ""Lincoln Memorial Cent"" (Bronze)","Standard circulation coins","1959-1982","Round","Bronze (95% copper, 5% zinc)","3.11","19","1978","1978","","1","F","","","5.5"
"United States","United States","Dollar (1785-date)","0.01","1 Cent ""Lincoln Memorial Cent"" (Bronze)","Standard circulation coins","1959-1982","Round","Bronze (95% copper, 5% zinc)","3.11","19","1979","1979","","1","F","","","10.88"
"United States","United States","Dollar (1785-date)","0.01","1 Cent ""Lincoln Memorial Cent"" (Bronze)","Standard circulation coins","1959-1982","Round","Bronze (95% copper, 5% zinc)","3.11","19","1980","1980","","1","F","","","9.91"
"United States","United States","Dollar (1785-date)","0.05","5 Cents ""Jefferson Nickel"" (1st portrait)","Standard circulation coins","1938-2003","Round","Copper-nickel (75% Copper, 25% Nickel)","5","21.2","1962","1962","","1","","","",""
"United States","United States","Dollar (1785-date)","0.05","5 Cents ""Jefferson Nickel"" (1st portrait)","Standard circulation coins","1938-2003","Round","Copper-nickel (75% Copper, 25% Nickel)","5","21.2","1985","1985","P","1","","","",""
"United States","United States","Dollar (1785-date)","0.05","5 Cents ""Jefferson Nickel"" (1st portrait)","Standard circulation coins","1938-2003","Round","Copper-nickel (75% Copper, 25% Nickel)","5","21.2","1986","1986","D","1","","","",""
"United States","United States","Dollar (1785-date)","0.05","5 Cents ""Jefferson Nickel"" (1st portrait)","Standard circulation coins","1938-2003","Round","Copper-nickel (75% Copper, 25% Nickel)","5","21.2","1987","1987","P","1","","","",""
"United States","United States","Dollar (1785-date)","0.05","5 Cents ""Jefferson Nickel"" (1st portrait)","Standard circulation coins","1938-2003","Round","Copper-nickel (75% Copper, 25% Nickel)","5","21.2","1990","1990","D","1","","","",""
"United States","United States","Dollar (1785-date)","0.05","5 Cents ""Jefferson Nickel"" (1st portrait)","Standard circulation coins","1938-2003","Round","Copper-nickel (75% Copper, 25% Nickel)","5","21.2","1991","1991","D","1","VF","","","9.91"
"United States","United States","Dollar (1785-date)","0.05","5 Cents ""Jefferson Nickel"" (1st portrait)","Standard circulation coins","1938-2003","Round","Copper-nickel (75% Copper, 25% Nickel)","5","21.2","1992","1992","D","1","","","",""
"United States","United States","Dollar (1785-date)","0.05","5 Cents ""Jefferson Nickel"" (1st portrait)","Standard circulation coins","1938-2003","Round","Copper-nickel (75% Copper, 25% Nickel)","5","21.2","1996","1996","P","1","F","","","8.81"
"United States","United States","Dollar (1785-date)","0.05","5 Cents ""Jefferson Nickel"" (1st portrait)","Standard circulation coins","1938-2003","Round","Copper-nickel (75% Copper, 25% Nickel)","5","21.2","1998","1998","D","1","","","",""
"United States","United States","Dollar (1785-date)","0.05","5 Cents ""Jefferson Nickel"" (2nd portrait, Return to Monticello)","Standard circulation coins","2006-2025","Round","Copper-nickel (75% Copper, 25% Nickel)","5","21.21","2022","2022","P","1","","","",""
"United States","United States","Dollar (1785-date)","0.1","1 Dime ""Roosevelt Dime""","Standard circulation coins","1965-2025","Round","Copper-nickel clad copper (91.67% Copper, 8.33% Nickel)","2.268","17.91","1966","1966","","1","","","",""
"United States","United States","Dollar (1785-date)","0.1","1 Dime ""Roosevelt Dime""","Standard circulation coins","1965-2025","Round","Copper-nickel clad copper (91.67% Copper, 8.33% Nickel)","2.268","17.91","1967","1967","","1","","","",""
"United States","United States","Dollar (1785-date)","0.1","1 Dime ""Roosevelt Dime""","Standard circulation coins","1965-2025","Round","Copper-nickel clad copper (91.67% Copper, 8.33% Nickel)","2.268","17.91","1980","1980","P","1","","","",""
